ItemNo;Description;Module;ItemMainGroup;ItemSubGroup;Stock;Price_B2B;ManufacturerCode;ManufacturerName;ReferenceNumber;GTIN;GrossWeight
SUPC2009;Chipolo LOOP – Rechargeable tracking tag compatible with Apple Find My on iPhone  (Chalk);BABHOME;CE;;73;35,53;CHIPOLO;Chipolo;RSO.0000001;850070419246;0,062
SUPC2010;Chipolo LOOP – Rechargeable tracking tag compatible with Apple Find My on iPhone  (Honey);BABHOME;CE;;34;35,53;CHIPOLO;Chipolo;RSO.0000002;850070419253;0,062
SUPC2011;Chipolo LOOP – Rechargeable tracking tag compatible with Apple Find My on iPhone (Coral);BABHOME;CE;;31;35,53;CHIPOLO;Chipolo;RSO.0000003;850070419260;0,066
SUPC2012;Chipolo LOOP – Rechargeable tracking tag compatible with Apple Find My on iPhone or Find Hub (Navy);BABHOME;CE;;33;35,53;CHIPOLO;Chipolo;RSO.0000004;850070419277;0,06
SUPC2013;Chipolo LOOP – Rechargeable tracking tag compatible with Apple Find My on iPhone or Find Hub  (Mint);BABHOME;CE;;28;35,53;CHIPOLO;Chipolo;RSO.0000005;850070419284;0,064
SUPC2014;Chipolo LOOP – Rechargeable tracking tag compatible with Apple Find My on iPhone  (Charcoal);BABHOME;CE;;353;35,53;CHIPOLO;Chipolo;RSO.0000006;850070419291;0,062
SUPC2015;Chipolo LOOP 4 Pack – Rechargeable tracking tag compatible with Apple Find My on iPhone  (Charcoal);BABHOME;CE;;52;91,35;CHIPOLO;Chipolo;RSO.0000007;850070419307;0,168
SUPC2016;Chipolo LOOP 4 Pack – Rechargeable tracking tag (Charcoal, Chalk, Navy, Coral);BABHOME;CE;;32;91,35;CHIPOLO;Chipolo;RSO.0000008;850070419314;0,168
SUPC2017;Chipolo CARD – Rechargeable tracking card compatible with Apple Find My on iPhone (Charcoal);BABHOME;CE;;349;35,53;CHIPOLO;Chipolo;RRF.0000001;850070419321;0,076
SUPC2018;Chipolo LOOP & CARD Bundle – Rechargeable trackers compatible with Apple Find My on iPhone;BABHOME;CE;;174;60,90;CHIPOLO;Chipolo;RAB.0000001;850070419338;0,196
SUPD1020;Dell USB-C AC Adapter E5 - Kit - Netzteil - 65 Watt;NB ZUBEHÖR;DOCKING;;100;20,30;DELL;Dell;450-AGOB;5704174219279;0,371
SUPD1021;Dell USB-C AC Adapter E5 - Kit - Netzteil - 65 Watt;NB ZUBEHÖR;DOCKING;;51;21,32;DELL;Dell;450-ALJL;5999056126534;0,36
SUPD1024;Dell Pro Dock WD25 - Dockingstation - USB-C - HDMI, 2 x DP, USB-C;NB ZUBEHÖR;DOCKING;;500;129,92;DELL;Dell;DELL-WD25;5397184961735;1,442
SUPD1025;Dell Pro Smart Dock SD25 - Dockingstation - USB-C - HDMI, 2 x DP, USB-C - 1GbE, 2.5GbE - 180 Watt;NB ZUBEHÖR;DOCKING;;293;142,10;DELL;Dell;DELL-SD25;5397184961766;1,64
SUPD1027;Dell MS116 - Maus - optisch - 2 Tasten - kabelgebunden;NB ZUBEHÖR;DOCKING;;343;4,52;DELL;Dell;570-AAIS;5397063763610;0,126
SUPD1028;Dell Pro Thunderbolt 5 Smart Dock SD25TB5 - Dockingstation;NB ZUBEHÖR;DOCKING;;20;299,43;DELL;Dell;DELL-SD25TB5;5397184961827;2,158
SUPD1030;Dell Pro Dock WD25Z - Dockingstation - USB-C;PERIPHERIE;MONITOR;;100;133,98;DELL;Dell;DELL-WD25Z;5397321029045;1,662
SUPD2002;Datalogic Gryphon I GD4290 - Barcode-Scanner;EINGABEGER;;;1;47,71;DATALOGIC;Datalogic;GD4290-BK;5059902033499;0,256
SUPE2003;Equip Adapter - HDMI - DVI - 3m - Black;SONSTIGES;ZUBEHÖR;ADAPTER;8;3,92;EQUIP;EQUIP;119323;4015867150511;0,158
SUPE2008;Equip Adapter - Display Port Male - HDMI - 5m - Black;SONSTIGES;ZUBEHÖR;ADAPTER;3;11,82;EQUIP;EQUIP;119392;4015867222409;0,212
SUPE2009;Equip USB 3.2 Cable - USB-A - USB-C - 1m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;22;2,64;EQUIP;EQUIP;12834107;4015867198735;0,048
SUPE2010;Equip USB 3.2 Cable - USB-A - USB-C - 0,25m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;1;2,44;EQUIP;EQUIP;128343;4015867205341;0,024
SUPE2019;Equip USB 3.0 Extension Cable - USB-A - 3m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;1;3,10;EQUIP;EQUIP;128399;4015867166703;0,12
SUPE2020;Equip USB 2.0 Cable- USB-A - Mini-USB - 1,8m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;4;1,02;EQUIP;EQUIP;128521;4015867107829;0,06
SUPE2021;Equip USB 2.0 Cable - USB-A - Micro-USB - 1m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;58;0,71;EQUIP;EQUIP;128594;4015867173411;0,038
SUPE2022;Equip USB 2.0 Cable - USB-A - Micro-USB - 1m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;7;0,84;EQUIP;EQUIP;128596;4015867184547;0,046
SUPE2023;Equip USB 2.0 Extansion Cable - USB (M) - USB (W) - 1,8m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;41;0,84;EQUIP;EQUIP;128850;4015867164723;0,06
SUPE2024;Equip USB 2.0 Extansion Cable - USB (M) - USB (W) - 3m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;27;1,11;EQUIP;EQUIP;128851;4015867164730;0,086
SUPE2029;Equip USB 2.0 Cable - USB-A (M) - USB-B (M) - 1m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;39;0,66;EQUIP;EQUIP;128863;4015867164686;0,04
SUPE2030;Equip USB 2.0 Cable - USB-A (M) - USB-B (M) - 2m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;28;1,11;EQUIP;EQUIP;128864;4015867239223;0,066
SUPE2031;Equip USB 2.0 Cable - USB-A (M) - USB-A (M) - 1,8m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;39;0,84;EQUIP;EQUIP;128870;4015867164754;0,062
SUPE2032;Equip USB 2.0 Cable - USB-C (M) - USB-A (M) - 1m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;20;1,73;EQUIP;EQUIP;12888107;4015867198698;0,04
SUPE2033;Equip USB 2.0 Cable - USB-C (M) - USB-C (M) - 1m - Black;SONSTIGES;ZUBEHÖR;USB-KABEL;42;1,83;EQUIP;EQUIP;12888307;4015867198711;0,038
SUPE2034;Equip Adapter USB 3.0 - USB-A (M) - HDMI (W) - Black;SONSTIGES;ZUBEHÖR;ADAPTER;18;17,26;EQUIP;EQUIP;133385;4015867223994;0,077
SUPE2041;Equip Adapter - USB-C (M) - DisplayPort (M) - 3m - Black;SONSTIGES;ZUBEHÖR;ADAPTER;12;9,59;EQUIP;EQUIP;133428;4015867228784;0,114
SUPE2042;Equip Adapter - DisplayPort (M) - DVI-V (W) - Black;SONSTIGES;ZUBEHÖR;ADAPTER;24;4,57;EQUIP;EQUIP;133431;4015867153123;0,08
SUPE2044;Equip Adapter - Mini DisplayPort (M) - HDMI (W) - Black;SONSTIGES;ZUBEHÖR;ADAPTER;21;4,21;EQUIP;EQUIP;133434;4015867157305;0,068
SUPE2045;Equip Adapter - DisplayPort (M) - HD-15 VGA (W) - Black;SONSTIGES;ZUBEHÖR;ADAPTER;90;4,52;EQUIP;EQUIP;133435;4015867157503;0,076
SUPE2046;Equip Adapter - DisplayPort (M) - HDMI (W) - Black;SONSTIGES;ZUBEHÖR;ADAPTER;12;4,21;EQUIP;EQUIP;133438;4015867178065;0,074
SUPE2049;Equip Adapter - DisplayPort (M) - USB-C (M) - 1,8m - Black;SONSTIGES;ZUBEHÖR;ADAPTER;19;8,53;EQUIP;EQUIP;133467;4015867203736;0,078
SUPE2053;Equip Audiokabel - 2 RCA (W) - mini-phone 3.5mm (M) - 2,5m - Black;SONSTIGES;ZUBEHÖR;AUDIO-KABEL;44;0,82;EQUIP;EQUIP;147093;4015867225172;0,068
SUPE2054;Equip Audiokabel - 2 RCA (M) - 2 RCA (M) - 2,5m - Black;SONSTIGES;ZUBEHÖR;AUDIO-KABEL;38;0,96;EQUIP;EQUIP;147094;4015867225189;0,068
SUPE2056;Equip Patch Cable - CAT6 S/FTP - 1m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;43;1,02;EQUIP;EQUIP;605500;4015867163085;0,042
SUPE2057;Equip Patch Cable - CAT6 S/FTP - 3m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;13;2,01;EQUIP;EQUIP;605502;4015867163108;0,094
SUPE2058;Equip Patch Cable - CAT6 S/FTP - 2m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;92;1,52;EQUIP;EQUIP;605501;4015867163092;0,068
SUPE2059;Equip Patch Cable - CAT6 S/FTP - 0,25m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;138;0,73;EQUIP;EQUIP;605503;4015867163115;0,018
SUPE2060;Equip Patch Cable - CAT6 S/FTP - 5m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;5;2,95;EQUIP;EQUIP;605504;4015867163122;0,144
SUPE2061;Equip Patch Cable - CAT6 S/FTP - 7,5m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;12;4,17;EQUIP;EQUIP;605505;4015867166130;0,212
SUPE2062;Equip Patch Cable - CAT6 S/FTP - 10m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;10;5,28;EQUIP;EQUIP;605506;4015867163139;0,27
SUPE2063;Equip Patch Cable - CAT6 S/FTP - 0,5m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;55;0,83;EQUIP;EQUIP;605507;4015867163146;0,03
SUPE2065;Equip Patch Cable - CAT6 S/FTP - 15m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;3;9,88;EQUIP;EQUIP;605509;4015867166178;0,528
SUPE2067;Equip Patch Cable - CAT6 S/FTP - 2m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;27;1,52;EQUIP;EQUIP;605511;4015867594780;0,068
SUPE2069;Equip Patch Cable - CAT6 S/FTP - 25 cm - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;125;0,73;EQUIP;EQUIP;605513;4015867102244;0,02
SUPE2071;Equip Patch Cable - CAT6 S/FTP - 7,5 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;10;4,11;EQUIP;EQUIP;605515;4015867594810;0,21
SUPE2076;Equip Patch Cable - CAT6 S/FTP - 30 m - Beige;SONSTIGES;ZUBEHÖR;PATCHKABEL;3;14,82;EQUIP;EQUIP;605530;4015867594865;0,768
SUPE2079;Equip Patch Cable - CAT6 S/FTP - 1 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;30;1,02;EQUIP;EQUIP;605590;4015867151754;0,04
SUPE2080;Equip Patch Cable - CAT6 S/FTP - 2 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;20;1,52;EQUIP;EQUIP;605591;4015867151785;0,068
SUPE2081;Equip Patch Cable - CAT6 S/FTP - 3 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;13;2,01;EQUIP;EQUIP;605592;4015867151815;0,094
SUPE2082;Equip Patch Cable - CAT6 S/FTP - 5 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;20;2,95;EQUIP;EQUIP;605594;4015867151846;0,148
SUPE2083;Equip Patch Cable - CAT6 S/FTP - 7,5 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;9;4,11;EQUIP;EQUIP;605595;4015867151877;0,214
SUPE2085;Equip Patch Cable - CAT6 S/FTP - 0,5 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;99;0,82;EQUIP;EQUIP;605597;4015867151723;0,03
SUPE2086;Equip Patch Cable - CAT6 S/FTP - 15 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;2;7,56;EQUIP;EQUIP;605598;4015867151938;0,39
SUPE2087;Equip Patch Cable - CAT6 S/FTP - 20 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;5;9,87;EQUIP;EQUIP;605599;4015867151969;0,528
SUPE2089;Equip Patch Cable - CAT6A S/FTP - 0,25 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;63;0,74;EQUIP;EQUIP;606001;4015867204122;0,016
SUPE2090;Equip Patch Cable - CAT6A S/FTP - 0,5 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;7;0,87;EQUIP;EQUIP;606002;4015867204139;0,03
SUPE2091;Equip Patch Cable - CAT6A S/FTP - 1 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;24;1,09;EQUIP;EQUIP;606003;4015867204146;0,044
SUPE2092;Equip Patch Cable - CAT6A S/FTP - 2 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;10;1,58;EQUIP;EQUIP;606004;4015867204153;0,074
SUPE2094;Equip Patch Cable - CAT6A S/FTP - 5 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;4;3,74;EQUIP;EQUIP;606006;4015867204177;0,172
SUPE2095;Equip Patch Cable - CAT6A S/FTP - 7,5 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;5;5,08;EQUIP;EQUIP;606007;4015867204184;0,246
SUPE2096;Equip Patch Cable - CAT6A S/FTP - 10 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;5;6,44;EQUIP;EQUIP;606008;4015867204191;0,314
SUPE2097;Equip Patch Cable - CAT6A S/FTP - 15 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;1;9,20;EQUIP;EQUIP;606009;4015867204207;0,46
SUPE2098;Equip Patch Cable - CAT6A S/FTP - 20 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;3;11,88;EQUIP;EQUIP;606010;4015867204214;0,606
SUPE2099;Equip Patch Cable - CAT6A S/FTP - 30 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;2;17,36;EQUIP;EQUIP;606011;4015867204221;0,938
SUPE2100;Equip Patch Cable - CAT6A S/FTP - 1,5 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;39;1,76;EQUIP;EQUIP;606012;4015867237076;0,06
SUPE2101;Equip Patch Cable - CAT6A S/FTP - 25 m - White;SONSTIGES;ZUBEHÖR;PATCHKABEL;4;16,06;EQUIP;EQUIP;606013;4015867237083;0,75
SUPE2102;Equip Patch Cable - CAT6A S/FTP - 15 cm - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;116;0,84;EQUIP;EQUIP;606100;4015867237090;0,016
SUPE2103;Equip Patch Cable - CAT6A S/FTP - 25 cm - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;49;0,93;EQUIP;EQUIP;606101;4015867204238;0,018
SUPE2109;Equip Patch Cable - CAT6A S/FTP - 7,5 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;6;5,08;EQUIP;EQUIP;606107;4015867204290;0,236
SUPE2113;Equip Patch Cable - CAT6A S/FTP - 30 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;4;17,36;EQUIP;EQUIP;606111;4015867204337;0,884
SUPE2114;Equip Slim Patch Cable - CAT6A F/FTP - 0,25 m - Beige;SONSTIGES;ZUBEHÖR;PATCHKABEL;25;1,62;EQUIP;EQUIP;606112;4015867209547;0,01
SUPE2115;Equip Slim Patch Cable - CAT6A F/FTP - 0,5 m - Beige;SONSTIGES;ZUBEHÖR;PATCHKABEL;105;1,71;EQUIP;EQUIP;606113;4015867209554;0,014
SUPE2116;Equip Slim Patch Cable - CAT6A F/FTP - 1 m - Beige;SONSTIGES;ZUBEHÖR;PATCHKABEL;80;1,96;EQUIP;EQUIP;606114;4015867209561;0,026
SUPE2117;Equip Slim Patch Cable - CAT6A F/FTP - 2 m - Beige;SONSTIGES;ZUBEHÖR;PATCHKABEL;5;2,44;EQUIP;EQUIP;606115;4015867209578;0,04
SUPE2118;Equip Slim Patch Cable - CAT6A F/FTP - 3 m - Beige;SONSTIGES;ZUBEHÖR;PATCHKABEL;40;3,01;EQUIP;EQUIP;606116;4015867209585;0,054
SUPE2119;Equip Slim Patch Cable - CAT6A F/FTP - 5 m - Beige;SONSTIGES;ZUBEHÖR;PATCHKABEL;12;3,91;EQUIP;EQUIP;606117;4015867209592;0,077
SUPE2120;Equip Slim Patch Cable - CAT6A F/FTP - 7,5 m - Beige;SONSTIGES;ZUBEHÖR;PATCHKABEL;16;4,90;EQUIP;EQUIP;606118;4015867209608;0,114
SUPE2121;Equip Slim Patch Cable - CAT6A F/FTP - 0,25 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;16;1,62;EQUIP;EQUIP;606122;4015867209646;0,012
SUPE2122;Equip Slim Patch Cable - CAT6A F/FTP - 0,5 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;25;1,71;EQUIP;EQUIP;606123;4015867209653;0,014
SUPE2123;Equip Slim Patch Cable - CAT6A F/FTP - 1 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;79;1,96;EQUIP;EQUIP;606124;4015867209660;0,026
SUPE2124;Equip Slim Patch Cable - CAT6A F/FTP - 2 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;60;2,44;EQUIP;EQUIP;606125;4015867209677;0,038
SUPE2125;Equip Slim Patch Cable - CAT6A F/FTP - 3 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;35;3,01;EQUIP;EQUIP;606126;4015867209684;0,052
SUPE2126;Equip Slim Patch Cable - CAT6A F/FTP - 5 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;30;3,91;EQUIP;EQUIP;606127;4015867209691;0,077
SUPE2127;Equip Slim Patch Cable - CAT6A F/FTP - 7,5 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;12;4,90;EQUIP;EQUIP;606128;4015867209707;0,114
SUPE2128;Equip Patch Cable - CAT6A S/FTP - 1,5 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;2;1,76;EQUIP;EQUIP;606192;4015867237106;0,06
SUPE2129;Equip Patch Cable - CAT6A S/FTP - 25 m - Black;SONSTIGES;ZUBEHÖR;PATCHKABEL;3;16,06;EQUIP;EQUIP;606193;4015867237113;0,758
SUPE2130;Equip Patch Cable - CAT6A S/FTP - 0,15 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;17;0,84;EQUIP;EQUIP;606700;4015867237274;0,014
SUPE2131;Equip Patch Cable - CAT6A S/FTP - 0,25 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;104;0,93;EQUIP;EQUIP;606701;4015867229583;0,019
SUPE2134;Equip Patch Cable - CAT6A S/FTP - 2 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;15;2,00;EQUIP;EQUIP;606704;4015867229613;0,08
SUPE2135;Equip Patch Cable - CAT6A S/FTP - 3 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;17;2,58;EQUIP;EQUIP;606705;4015867229620;0,104
SUPE2136;Equip Patch Cable - CAT6A S/FTP - 5 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;4;3,74;EQUIP;EQUIP;606706;4015867229637;0,164
SUPE2137;Equip Patch Cable - CAT6A S/FTP - 7,5 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;8;5,08;EQUIP;EQUIP;606707;4015867229644;0,236
SUPE2138;Equip Patch Cable - CAT6A S/FTP - 10 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;3;6,44;EQUIP;EQUIP;606708;4015867229651;0,305
SUPE2139;Equip Patch Cable - CAT6A S/FTP - 15 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;3;9,20;EQUIP;EQUIP;606709;4015867229668;0,446
SUPE2140;Equip Patch Cable - CAT6A S/FTP - 20 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;3;11,88;EQUIP;EQUIP;606710;4015867229675;0,638
SUPE2141;Equip Patch Cable - CAT6A S/FTP - 30 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;1;17,36;EQUIP;EQUIP;606711;4015867229682;0,89
SUPE2142;Equip Patch Cable - CAT6A S/FTP - 1,5 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;49;1,76;EQUIP;EQUIP;606712;4015867237281;0,06
SUPE2143;Equip Patch Cable - CAT6A S/FTP - 25 m - Grey;SONSTIGES;ZUBEHÖR;PATCHKABEL;3;16,06;EQUIP;EQUIP;606713;4015867237298;0,728
SUPG4006;Grandstream WP816 - schnurloses VoIP-Telefon - mit Bluetooth-Schnittstelle - IEEE 802.11a/b/g/n/ac/a;BABHOME;CE;;22;46,18;GRANDS;Grandstream;WP816;6947273705093;0,422
SUPG4007;Grandstream WP826 - schnurloses VoIP-Telefon - mit Bluetooth-Schnittstelle - IEEE 802.11a/b/g/n/ac/a;BABHOME;CE;;29;58,21;GRANDS;Grandstream;WP826;6947273705147;0,517
SUPG4011;Grandstream GWN7665 - Accesspoint - Wi-Fi 6 - Wi-Fi 6E;BABHOME;CE;;6;88,31;GRANDS;Grandstream;GWN7665;6947273704874;1,144
SUPH0029;HP Thunderbolt G4 Dock - Dockingstation;NB ZUBEHÖR;DOCKING;;212;145,65;HP;Hewlett Packard;4J0A2AA#ABB;0196068757403;1,572
SUPH0049;HP Thunderbolt Dock G6 - Dockingstation - Thunderbolt 4;NB ZUBEHÖR;DOCKING;;159;170,52;HP;Hewlett Packard;9X481UT#ABB;0198415314925;1,94
SUPH0050;HP Thunderbolt Dock G6 - Dockingstation - Thunderbolt 4;NB ZUBEHÖR;DOCKING;;112;129,92;HP;Hewlett Packard;9X472UT#ABB;0198415233004;1,6
SUPH0051;HP USB-C 100W G6 - Dockingstation;NB ZUBEHÖR;DOCKING;;500;95,92;HP;Hewlett Packard;9X3V1UT#ABB;0198415314048;1,542
SUPH0053;HP ProBook 4 G1a (16");NOTEBOOK;;;4;781,55;HP;Hewlett Packard;C07P4ES#ABD;0199485355665;2,48
SUPH3013;HONEYWELL Genesis XP 7680g - Barcode-Scanner;EINGABEGER;;;36;98,46;HONEY;HONEYWELL;7680GSR-2USB-1-R;5704174522720;0,6
SUPH3021;HONEYWELL MS5145 Eclipse - Barcode-Scanner;EINGABEGER;;;34;36,54;HONEY;HONEYWELL;MK5145-71A38-EU;4015867104675;0,28
SUPH4049;HP Poly CS540A - Headset with handset lifter-EURO;BABHOME;CE;;94;96,53;HP;Hewlett Packard;8R706AA#ABB;0197498152394;0,658
SUPJ0121;JABRA Evolve2 75 - Headset;BABHOME;CE;;133;167,27;JABRA;Jabra;27599-999-999;5706991024302;0,522
SUPJ0124;JABRA Evolve2 75 MS Duo - Headset;BABHOME;CE;;17;166,97;JABRA;Jabra;27599-999-899;5706991024340;0,516
SUPJ0128;JABRA Evolve2 65 Flex MS Stereo - Headset - mit kabelloses Ladepad - A WLC;BABHOME;CE;;1;172,55;JABRA;Jabra;26699-999-989;5706991029154;0,45322
SUPJ0153;JABRA  Evolve2 65 UC Stereo - Headset - mit Ladestation - USB-A - Kabellos BT;BABHOME;CE;;466;141,59;JABRA;Jabra;26599-989-989;5706991022902;0,941
SUPJ0161;JABRA Engage 65 SE Stereo - Headset - On-Ear;BABHOME;CE;;97;200,26;JABRA;Jabra;9659-553-111;5706991031256;0,625
SUPJ0166;JABRA -  PanaCast 50 - Videokonferenzkomponente;BABHOME;CE;;2;782,57;JABRA;Jabra;8200-231;5706991023725;3,84
SUPJ0168;JABRA Evolve2 85 UC Stereo - Headset - Bluetooth - kabellos, kabelgebunden - 3,5 mm Stecker;BABHOME;CE;;27;278,11;JABRA;Jabra;28599-989-989;5706991023213;1,0333
SUPJ0170;JABRA Evolve 65 TE Stereo - Headset -Bluetooth - kabellos - Adapter USB-A via Bluetooth;BABHOME;CE;;55;119,77;JABRA;Jabra;6699-833-499;5706991031539;0,60167
SUPJ0171;JABRA - Engage 65 SE Mono - Headset - On-Ear - DECT;BABHOME;CE;;35;198,84;JABRA;Jabra;9653-553-111;5706991030778;0,6075
SUPJ0173;JABRA Evolve2 75 - Headset;BABHOME;CE;;16;197,42;JABRA;Jabra;27599-999-889;5706991024364;0,782
SUPJ0180;JABRA Evolve2 85 MS Duo Headset;BABHOME;CE;;3;287,25;JABRA;Jabra;28599-999-989;5706991023299;0,894
SUPJ0183;JABRA Evolve2 40 SE - Mono Headset;BABHOME;CE;;142;63,44;JABRA;Jabra;24189-899-799;5706991034530;0,2993
SUPJ0184;JABRA Evolve2 55 - Mono Headset;BABHOME;CE;;135;101,50;JABRA;Jabra;25599-899-899;5706991027501;0,26667
SUPJ0188;Jabra Headset Evolve 30 II MS Duo USB-C/A schnurgebunden;BABHOME;CE;;54;41,72;JABRA;Jabra;5399-823-369;5706991034318;0,21905
SUPJ1004;JABRA SPEAK 510 MS;BABHOME;CE;;413;65,77;JABRA;Jabra;7510-109;5706991014839;0,297
SUPJ1049;JABRA Evolve2 75 - Headset;BABHOME;CE;;183;174,58;JABRA;Jabra;27599-989-899;5706991024425;0,448
SUPJ1054;JABRA Evolve2 65 Flex UC Stereo Headset;BABHOME;CE;;242;125,86;JABRA;Jabra;26699-989-899;5706991029109;0,296
SUPJ1056;JABRA Evolve2 65 MS Stereo Headset;BABHOME;CE;;32;147,18;JABRA;Jabra;26599-999-889;5706991022865;0,92
SUPJ1061;JABRA Evolve2 55 MS Mono Headset;BABHOME;CE;;3;131,95;JABRA;Jabra;25599-899-989;5706991027518;0,55
SUPJ1069;JABRA Evolve2 85 UC Stereo;BABHOME;CE;;5;270,50;JABRA;Jabra;28599-989-899;5706991023190;0,71875
SUPJ1077;JABRA Engage 75 SE Mono - Headset - On-Ear;BABHOME;CE;;50;219,24;JABRA;Jabra;9656-583-111;5706991030976;0,625
SUPJ1079;JABRA Engage 40 Stereo - Headset - On-Ear - kabelgebunden;BABHOME;CE;;22;94,40;JABRA;Jabra;4099-413-279;5706991026146;0,30278
SUPJ1082;JABRA Evolve 30 II UC Mono - Headset - On-Ear;BABHOME;CE;;18;35,61;JABRA;Jabra;5393-829-309;5706991019957;0,16
SUPJ1085;JABRA Evolve 65 TE Stereo - Headset - On-Ear;BABHOME;CE;;57;99,98;JABRA;Jabra;6699-833-399;5706991031522;0,605
SUPL0006;Logitech Mouse B100 Optical Corded Black OEM;PERIPHERIE;LOGITECH;KOMPONENTEN;500;2,94;LOGI;Logitech;910-003357;5099206041271;0,121
SUPL0027;Logitech Mouse M185 Wireless Swift Grey;PERIPHERIE;LOGITECH;KOMPONENTEN;500;6,09;LOGI;Logitech;910-002238;5099206027282;0,14
SUPL0046;Logitech HD Pro Webcam C920;PERIPHERIE;LOGITECH;CAMS;386;41,31;LOGI;Logitech;960-001055;5099206061309;0,22325
SUPL0057;Logitech Headset 960 Wired;PERIPHERIE;LOGITECH;HEADSET;65;11,47;LOGI;Logitech;981-000100;5099206008441;0,163
SUPL0059;Logitech Desktop MK330 Wireless Black;PERIPHERIE;LOGITECH;KOMPONENTEN;195;22,53;LOGI;Logitech;920-008533;5099206073173;0,929
SUPL0060;Logitech Presenter Spotlight Wireless Grey;PERIPHERIE;LOGITECH;PRESENTER;32;60,90;LOGI;Logitech;910-004861;5099206070011;0,22225
SUPL0094;Logitech Desktop MK235 Wireless Black;PERIPHERIE;LOGITECH;KOMPONENTEN;118;17,56;LOGI;Logitech;920-007905;5099206063846;0,7375
SUPL0095;Logitech Desktop MK540 Advanced Wireless Black/White;PERIPHERIE;LOGITECH;KOMPONENTEN;228;29,33;LOGI;Logitech;920-008675;5099206077379;0,979
